District_Name,UnitName,FIRNo,Year,Month,CrimeGroup_Name,Latitude,Longitude,VICTIM COUNT,Accused Count,Day
MORANG,Morang Police Unit,4603/2016,2019,6,Homicide,29.396506,85.48074,2,2,3
BANKE,Banke Police Unit,9905/2017,2022,5,Cyber Crime,28.503687,82.560457,4,4,23
SUNSARI,Sunsari Police Unit,1231/2021,2024,11,Human Trafficking,29.678329,88.149226,1,2,2
RUPANDEHI,Rupandehi Police Unit,5204/2016,2016,3,Smuggling,29.243349,83.027314,2,5,19
BANKE,Banke Police Unit,5934/2020,2021,2,Human Trafficking,29.886767,81.12699,4,4,15
LALITPUR,Lalitpur Police Unit,4387/2015,2017,2,Human Trafficking,28.127715,86.154965,3,1,4
CHITWAN,Chitwan Police Unit,8099/2017,2020,6,Fraud,28.689027,87.322443,3,4,10
DHANUSHA,Dhanusha Police Unit,7180/2022,2019,11,Assault,27.786705,82.347639,1,4,26
CHITWAN,Chitwan Police Unit,2509/2019,2022,1,Domestic Violence,29.413551,86.651784,0,2,16
CHITWAN,Chitwan Police Unit,4901/2021,2019,6,Homicide,26.773575,83.195764,5,4,7
MORANG,Morang Police Unit,510/2015,2020,5,Cyber Crime,28.029158,85.782424,2,1,3
RUPANDEHI,Rupandehi Police Unit,9850/2019,2017,2,Fraud,26.429427,84.610167,3,5,1
MORANG,Morang Police Unit,917/2017,2024,11,Drug Trafficking,27.088711,81.072364,0,4,21
MORANG,Morang Police Unit,2205/2018,2015,12,Kidnapping,26.884678,87.708529,3,2,23
RUPANDEHI,Rupandehi Police Unit,4685/2023,2023,4,Homicide,28.9424,84.657398,0,2,22
DHANUSHA,Dhanusha Police Unit,9418/2017,2017,9,Homicide,26.412788,82.734317,0,5,15
CHITWAN,Chitwan Police Unit,4679/2015,2019,4,Kidnapping,27.782815,86.942449,2,2,10
LALITPUR,Lalitpur Police Unit,2162/2023,2018,7,Drug Trafficking,26.630065,88.131352,4,4,16
BANKE,Banke Police Unit,3797/2015,2021,1,Smuggling,29.961796,83.011286,1,3,26
LALITPUR,Lalitpur Police Unit,3324/2023,2022,4,Theft,29.78479,80.994494,4,1,21
RUPANDEHI,Rupandehi Police Unit,3225/2023,2020,11,Human Trafficking,28.969771,84.997121,3,2,9
RUPANDEHI,Rupandehi Police Unit,3397/2024,2018,3,Human Trafficking,29.515175,82.471062,0,3,14
KATHMANDU,Kathmandu Police Unit,5830/2019,2022,8,Cyber Crime,30.040946,87.43869,1,3,6
KATHMANDU,Kathmandu Police Unit,1096/2016,2024,7,Human Trafficking,29.076165,83.159144,3,0,13
DHANUSHA,Dhanusha Police Unit,9983/2022,2021,11,Homicide,28.503718,81.123753,4,2,17
MORANG,Morang Police Unit,8996/2022,2017,4,Homicide,29.719217,85.031727,2,2,5
CHITWAN,Chitwan Police Unit,5269/2018,2018,6,Smuggling,28.618435,85.199361,0,2,28
RUPANDEHI,Rupandehi Police Unit,7646/2024,2019,5,Fraud,28.94964,86.528056,2,4,2
LALITPUR,Lalitpur Police Unit,6928/2018,2019,9,Human Trafficking,28.225903,81.756279,4,3,10
RUPANDEHI,Rupandehi Police Unit,5421/2021,2023,1,Homicide,28.889802,87.340986,0,1,23
KASKI,Kaski Police Unit,6817/2023,2022,1,Drug Trafficking,29.86166,83.715818,2,5,27
RUPANDEHI,Rupandehi Police Unit,2704/2018,2016,11,Drug Trafficking,27.536797,82.110968,4,5,20
RUPANDEHI,Rupandehi Police Unit,6162/2016,2022,4,Smuggling,26.414182,85.190237,5,4,15
SUNSARI,Sunsari Police Unit,988/2018,2020,11,Domestic Violence,27.970456,85.257963,1,4,28
KATHMANDU,Kathmandu Police Unit,1956/2017,2024,9,Domestic Violence,29.843355,84.428386,3,0,19
LALITPUR,Lalitpur Police Unit,9799/2020,2023,5,Fraud,26.396611,81.597619,3,3,24
MORANG,Morang Police Unit,1176/2018,2020,7,Smuggling,28.167407,82.777905,2,4,4
KASKI,Kaski Police Unit,7840/2019,2016,6,Domestic Violence,29.715561,82.329142,3,1,25
BANKE,Banke Police Unit,3681/2018,2019,10,Cyber Crime,28.11476,85.953423,5,3,20
CHITWAN,Chitwan Police Unit,6842/2022,2018,7,Assault,27.298152,84.108503,3,2,18
KASKI,Kaski Police Unit,3502/2018,2020,1,Drug Trafficking,28.462727,81.543137,5,1,16
LALITPUR,Lalitpur Police Unit,9809/2017,2021,5,Kidnapping,29.055723,84.153122,4,2,24
CHITWAN,Chitwan Police Unit,7200/2015,2023,7,Drug Trafficking,27.01419,87.581065,0,1,1
DHANUSHA,Dhanusha Police Unit,6488/2016,2018,1,Homicide,29.96126,86.411318,5,4,1
MORANG,Morang Police Unit,4489/2017,2019,3,Theft,29.799235,86.356663,2,3,8
LALITPUR,Lalitpur Police Unit,7297/2024,2024,5,Human Trafficking,27.019348,85.73049,0,5,26
DHANUSHA,Dhanusha Police Unit,653/2015,2022,3,Assault,26.909492,83.315607,3,2,2
KASKI,Kaski Police Unit,4065/2017,2015,10,Homicide,29.674198,86.69418,2,4,22
CHITWAN,Chitwan Police Unit,661/2018,2024,12,Kidnapping,29.306396,85.037961,5,3,23
KATHMANDU,Kathmandu Police Unit,2368/2021,2019,8,Theft,28.678027,82.769516,1,4,20
KATHMANDU,Kathmandu Police Unit,9291/2022,2016,10,Human Trafficking,26.519572,84.147533,3,4,10
RUPANDEHI,Rupandehi Police Unit,6263/2016,2022,5,Cyber Crime,29.140107,80.666526,0,2,25
SUNSARI,Sunsari Police Unit,2935/2015,2015,3,Fraud,27.760791,83.843448,5,0,25
RUPANDEHI,Rupandehi Police Unit,7909/2019,2024,6,Smuggling,27.344271,83.718388,1,3,13
KATHMANDU,Kathmandu Police Unit,6656/2021,2021,12,Domestic Violence,26.976262,83.11682,1,3,24
SUNSARI,Sunsari Police Unit,6788/2017,2023,4,Domestic Violence,29.220922,80.79361,2,3,14
LALITPUR,Lalitpur Police Unit,9148/2022,2016,4,Human Trafficking,27.806782,84.409199,0,1,20
BANKE,Banke Police Unit,9681/2024,2020,11,Theft,26.678046,80.852367,1,2,20
BHAKTAPUR,Bhaktapur Police Unit,964/2017,2024,3,Drug Trafficking,27.371752,83.098115,2,4,27
RUPANDEHI,Rupandehi Police Unit,928/2023,2015,11,Smuggling,30.27816,81.439242,2,1,2
DHANUSHA,Dhanusha Police Unit,6316/2017,2016,9,Domestic Violence,29.455925,84.320266,2,1,7
MORANG,Morang Police Unit,8396/2015,2018,10,Theft,28.635925,80.797461,4,1,18
SUNSARI,Sunsari Police Unit,7302/2020,2019,9,Kidnapping,27.176475,81.280369,0,0,5
KATHMANDU,Kathmandu Police Unit,5581/2020,2017,5,Theft,28.986999,85.157057,2,4,18
RUPANDEHI,Rupandehi Police Unit,4425/2015,2020,12,Kidnapping,26.956925,83.513897,0,0,2
KASKI,Kaski Police Unit,3154/2024,2015,8,Fraud,30.219352,84.574936,1,0,17
MORANG,Morang Police Unit,8567/2023,2023,1,Drug Trafficking,26.984462,82.932539,4,1,4
KASKI,Kaski Police Unit,369/2016,2019,6,Theft,28.039286,87.831613,5,3,23
LALITPUR,Lalitpur Police Unit,7634/2015,2023,7,Human Trafficking,29.956996,87.779685,2,5,9
LALITPUR,Lalitpur Police Unit,5296/2019,2015,3,Kidnapping,27.075617,82.181768,3,1,17
MORANG,Morang Police Unit,5736/2020,2018,10,Assault,28.694987,85.365572,1,2,10
KATHMANDU,Kathmandu Police Unit,2492/2024,2015,8,Homicide,29.290347,85.188963,4,0,21
DHANUSHA,Dhanusha Police Unit,7503/2022,2016,10,Kidnapping,27.535465,80.836099,0,2,25
KATHMANDU,Kathmandu Police Unit,5491/2020,2016,2,Theft,28.755317,83.353448,2,0,8
BANKE,Banke Police Unit,7358/2024,2017,10,Kidnapping,29.442624,86.184559,1,3,4
CHITWAN,Chitwan Police Unit,4761/2017,2019,4,Human Trafficking,27.592514,85.727523,1,1,8
SUNSARI,Sunsari Police Unit,4296/2023,2020,7,Assault,27.049171,83.104923,4,0,20
BANKE,Banke Police Unit,2071/2024,2015,8,Kidnapping,28.99265,82.552008,1,1,4
DHANUSHA,Dhanusha Police Unit,839/2016,2015,4,Domestic Violence,28.967162,82.698797,2,2,22
RUPANDEHI,Rupandehi Police Unit,7836/2020,2018,10,Kidnapping,28.450605,87.366445,2,2,15
LALITPUR,Lalitpur Police Unit,4159/2016,2015,12,Fraud,29.875355,81.314281,4,3,16
DHANUSHA,Dhanusha Police Unit,3157/2024,2021,7,Human Trafficking,29.091889,80.31477,3,4,18
RUPANDEHI,Rupandehi Police Unit,9207/2015,2015,5,Human Trafficking,28.650868,87.109003,0,5,10
RUPANDEHI,Rupandehi Police Unit,5293/2016,2023,5,Kidnapping,30.057506,85.642448,5,4,9
LALITPUR,Lalitpur Police Unit,4816/2017,2020,2,Assault,29.948517,83.4482,0,5,11
BANKE,Banke Police Unit,3333/2018,2019,5,Theft,26.779981,86.340909,4,2,16
MORANG,Morang Police Unit,5605/2024,2017,12,Homicide,30.274953,86.09666,4,2,11
SUNSARI,Sunsari Police Unit,478/2019,2022,11,Cyber Crime,28.245057,87.065204,3,5,17
DHANUSHA,Dhanusha Police Unit,8682/2020,2019,7,Cyber Crime,28.24277,82.098787,2,3,16
DHANUSHA,Dhanusha Police Unit,4557/2018,2020,4,Drug Trafficking,30.154123,83.332177,3,4,10
SUNSARI,Sunsari Police Unit,1498/2020,2018,2,Drug Trafficking,30.413931,82.060619,4,2,9
CHITWAN,Chitwan Police Unit,2212/2015,2016,1,Homicide,28.080041,87.943765,3,0,19
KATHMANDU,Kathmandu Police Unit,9577/2016,2019,5,Drug Trafficking,27.408375,88.115797,5,2,21
RUPANDEHI,Rupandehi Police Unit,5592/2017,2016,8,Homicide,30.366948,82.977502,0,4,25
KATHMANDU,Kathmandu Police Unit,5081/2022,2017,5,Domestic Violence,29.417217,86.618671,0,0,18
BHAKTAPUR,Bhaktapur Police Unit,4740/2017,2018,7,Drug Trafficking,28.088734,83.996348,3,4,7
KATHMANDU,Kathmandu Police Unit,9949/2023,2017,12,Human Trafficking,26.536204,86.316802,2,3,26
DHANUSHA,Dhanusha Police Unit,5788/2020,2021,10,Cyber Crime,29.76442,82.386365,2,2,27
SUNSARI,Sunsari Police Unit,5326/2024,2021,1,Domestic Violence,28.385575,87.418557,5,2,17
SUNSARI,Sunsari Police Unit,3733/2019,2023,7,Smuggling,27.627814,84.214556,4,3,19
MORANG,Morang Police Unit,3584/2021,2024,5,Homicide,30.055901,81.607388,1,4,25
BHAKTAPUR,Bhaktapur Police Unit,3527/2017,2023,5,Cyber Crime,27.720781,85.030981,1,1,6
SUNSARI,Sunsari Police Unit,509/2017,2022,12,Smuggling,30.266838,84.504419,4,3,14
BANKE,Banke Police Unit,5855/2024,2017,8,Domestic Violence,27.62489,83.532153,3,4,10
KASKI,Kaski Police Unit,7926/2016,2022,1,Assault,29.688764,86.066507,0,1,18
KATHMANDU,Kathmandu Police Unit,50/2020,2023,10,Smuggling,27.323278,87.282736,4,5,10
MORANG,Morang Police Unit,1612/2022,2015,8,Homicide,27.243985,83.16929,2,2,28
BANKE,Banke Police Unit,8809/2024,2019,6,Smuggling,26.519993,84.882176,1,4,2
SUNSARI,Sunsari Police Unit,4325/2015,2020,4,Cyber Crime,27.893193,84.716247,3,0,5
CHITWAN,Chitwan Police Unit,2646/2023,2020,7,Cyber Crime,29.980412,86.509907,4,0,10
KATHMANDU,Kathmandu Police Unit,6998/2017,2020,7,Human Trafficking,29.137077,84.509108,1,4,27
MORANG,Morang Police Unit,4823/2019,2016,10,Homicide,28.720913,84.122528,4,2,4
BANKE,Banke Police Unit,4037/2023,2024,5,Kidnapping,26.848189,88.101565,0,3,15
MORANG,Morang Police Unit,6481/2019,2023,6,Theft,28.794921,87.902609,0,1,3
KASKI,Kaski Police Unit,6153/2019,2024,5,Kidnapping,27.059001,84.069,4,1,23
RUPANDEHI,Rupandehi Police Unit,5327/2016,2016,10,Cyber Crime,30.307562,87.715615,3,4,22
KASKI,Kaski Police Unit,8930/2016,2018,4,Domestic Violence,26.663378,85.586426,5,4,28
BANKE,Banke Police Unit,829/2019,2019,8,Theft,27.958731,82.23974,4,0,5
KASKI,Kaski Police Unit,668/2018,2023,12,Drug Trafficking,29.329199,86.346321,0,4,25
LALITPUR,Lalitpur Police Unit,995/2019,2019,6,Domestic Violence,28.034496,88.182302,4,2,10
BHAKTAPUR,Bhaktapur Police Unit,6498/2015,2023,1,Kidnapping,27.213185,87.510329,4,4,3
MORANG,Morang Police Unit,3288/2023,2017,11,Fraud,29.055104,86.718639,3,2,26
MORANG,Morang Police Unit,1630/2020,2016,5,Assault,29.906231,86.63607,2,0,27
SUNSARI,Sunsari Police Unit,7824/2020,2017,6,Smuggling,30.147021,85.806806,2,1,3
KATHMANDU,Kathmandu Police Unit,4224/2017,2019,5,Homicide,30.209253,81.221483,2,2,12
BHAKTAPUR,Bhaktapur Police Unit,5787/2016,2021,7,Drug Trafficking,29.787422,83.392137,2,1,24
RUPANDEHI,Rupandehi Police Unit,1546/2017,2020,2,Homicide,29.421664,83.176444,1,5,22
RUPANDEHI,Rupandehi Police Unit,1511/2018,2020,2,Human Trafficking,27.489089,80.975548,5,3,16
BHAKTAPUR,Bhaktapur Police Unit,6930/2023,2023,10,Fraud,26.70458,86.755688,5,2,25
KATHMANDU,Kathmandu Police Unit,9243/2015,2017,12,Theft,29.998857,81.612909,0,0,9
BANKE,Banke Police Unit,7298/2023,2016,3,Kidnapping,29.286087,86.82642,5,2,3
DHANUSHA,Dhanusha Police Unit,8360/2023,2017,5,Assault,28.907994,86.641202,0,0,25
KATHMANDU,Kathmandu Police Unit,755/2019,2017,8,Domestic Violence,27.755493,84.067409,1,5,27
RUPANDEHI,Rupandehi Police Unit,5579/2019,2016,9,Domestic Violence,29.611401,85.171781,5,2,26
LALITPUR,Lalitpur Police Unit,3142/2023,2024,7,Smuggling,27.118415,81.236418,3,1,11
BANKE,Banke Police Unit,5693/2021,2020,2,Domestic Violence,27.393899,87.993892,1,2,3
MORANG,Morang Police Unit,9555/2016,2023,4,Cyber Crime,30.107688,87.151017,1,1,9
CHITWAN,Chitwan Police Unit,4795/2021,2018,5,Smuggling,26.761419,84.664509,4,4,28
BANKE,Banke Police Unit,9129/2016,2021,8,Fraud,29.914978,81.414998,0,0,23
LALITPUR,Lalitpur Police Unit,9288/2024,2017,3,Human Trafficking,27.999789,80.595675,4,1,28
MORANG,Morang Police Unit,7124/2018,2022,4,Fraud,26.373598,82.22103,5,4,12
CHITWAN,Chitwan Police Unit,6363/2023,2020,9,Homicide,27.199604,81.306581,0,5,8
CHITWAN,Chitwan Police Unit,8963/2015,2019,5,Theft,29.95636,82.277266,5,5,2
KASKI,Kaski Police Unit,2200/2022,2022,5,Human Trafficking,29.929833,80.244488,3,4,23
BHAKTAPUR,Bhaktapur Police Unit,2371/2017,2020,9,Theft,26.707447,83.850118,2,2,24
DHANUSHA,Dhanusha Police Unit,4330/2018,2015,8,Kidnapping,28.364814,80.643108,3,5,24
CHITWAN,Chitwan Police Unit,5254/2022,2017,4,Homicide,28.072222,83.186391,5,0,25
CHITWAN,Chitwan Police Unit,697/2020,2018,4,Cyber Crime,26.49455,87.359979,2,4,27
KASKI,Kaski Police Unit,601/2015,2017,4,Smuggling,29.18104,80.384214,0,0,24
MORANG,Morang Police Unit,6475/2016,2018,7,Homicide,26.835215,83.105674,0,3,20
LALITPUR,Lalitpur Police Unit,9324/2015,2022,4,Domestic Violence,29.074594,87.340546,2,2,12
KATHMANDU,Kathmandu Police Unit,830/2015,2022,9,Fraud,27.811424,83.21112,2,0,11
KATHMANDU,Kathmandu Police Unit,7167/2022,2021,1,Human Trafficking,30.306997,81.220352,4,0,7
KASKI,Kaski Police Unit,2503/2018,2023,2,Smuggling,26.981509,85.301207,1,0,14
RUPANDEHI,Rupandehi Police Unit,7422/2019,2016,9,Smuggling,29.98092,81.341414,4,1,28
BHAKTAPUR,Bhaktapur Police Unit,2994/2021,2015,1,Homicide,27.796721,86.702613,4,0,22
BANKE,Banke Police Unit,6961/2015,2024,4,Kidnapping,26.551334,84.880683,3,5,20
KATHMANDU,Kathmandu Police Unit,4457/2023,2017,9,Cyber Crime,26.495616,81.794198,2,1,7
BANKE,Banke Police Unit,2719/2016,2021,6,Theft,28.11272,80.728779,4,3,20
DHANUSHA,Dhanusha Police Unit,8428/2016,2022,12,Homicide,26.557661,83.232795,2,1,28
CHITWAN,Chitwan Police Unit,8876/2020,2021,10,Homicide,30.127953,85.045334,5,1,10
BANKE,Banke Police Unit,7063/2019,2015,3,Domestic Violence,26.990773,81.44218,5,0,25
KASKI,Kaski Police Unit,1180/2024,2023,4,Smuggling,28.813145,86.95879,0,2,17
BHAKTAPUR,Bhaktapur Police Unit,1714/2015,2019,2,Homicide,28.863402,82.571996,3,2,21
SUNSARI,Sunsari Police Unit,6920/2016,2015,4,Drug Trafficking,28.80911,85.220088,5,0,20
KATHMANDU,Kathmandu Police Unit,2245/2019,2022,2,Kidnapping,28.258005,84.945866,4,5,20
BANKE,Banke Police Unit,1649/2020,2015,1,Assault,28.623159,84.997308,5,5,12
KATHMANDU,Kathmandu Police Unit,783/2016,2015,4,Cyber Crime,30.358086,80.210724,2,2,22
BHAKTAPUR,Bhaktapur Police Unit,5111/2020,2022,6,Smuggling,26.729194,86.968366,3,5,4
SUNSARI,Sunsari Police Unit,9623/2021,2022,1,Domestic Violence,29.885177,87.84402,4,3,19
BANKE,Banke Police Unit,5483/2019,2024,7,Drug Trafficking,28.799123,80.982996,0,0,4
RUPANDEHI,Rupandehi Police Unit,7694/2019,2017,8,Kidnapping,27.476965,87.679881,5,1,27
LALITPUR,Lalitpur Police Unit,6746/2020,2022,3,Domestic Violence,26.835448,83.951642,1,3,8
CHITWAN,Chitwan Police Unit,5599/2018,2024,6,Fraud,26.606396,80.77664,3,4,8
BANKE,Banke Police Unit,5985/2017,2022,4,Drug Trafficking,29.740818,83.032983,1,1,1
BANKE,Banke Police Unit,1228/2019,2018,1,Cyber Crime,28.551546,81.117291,2,1,19
KASKI,Kaski Police Unit,4139/2018,2020,6,Drug Trafficking,28.690518,81.952941,4,3,13
BANKE,Banke Police Unit,1521/2015,2016,1,Theft,27.830268,87.003103,2,2,5
BHAKTAPUR,Bhaktapur Police Unit,394/2023,2021,12,Theft,28.009611,85.426529,2,1,17
KATHMANDU,Kathmandu Police Unit,7245/2019,2021,7,Fraud,27.846314,87.136133,2,0,4
BHAKTAPUR,Bhaktapur Police Unit,41/2023,2020,9,Assault,29.624474,87.642349,3,0,16
BANKE,Banke Police Unit,1667/2020,2023,3,Domestic Violence,30.420856,81.697313,5,1,13
CHITWAN,Chitwan Police Unit,3402/2018,2022,7,Theft,30.427461,85.443427,0,5,19
KASKI,Kaski Police Unit,300/2016,2017,5,Cyber Crime,26.751963,84.050453,5,4,11
SUNSARI,Sunsari Police Unit,7404/2022,2018,2,Domestic Violence,30.078278,81.379237,2,2,11
MORANG,Morang Police Unit,8594/2017,2017,2,Kidnapping,27.936961,81.208072,3,0,4
KATHMANDU,Kathmandu Police Unit,7117/2018,2022,5,Kidnapping,28.070259,82.526017,1,4,20
CHITWAN,Chitwan Police Unit,9160/2017,2024,4,Homicide,28.656946,82.161994,3,2,10
LALITPUR,Lalitpur Police Unit,5756/2022,2015,11,Fraud,28.337865,86.347628,2,1,20
KASKI,Kaski Police Unit,9918/2022,2020,2,Fraud,29.140661,83.965907,0,2,22
SUNSARI,Sunsari Police Unit,9832/2023,2015,1,Domestic Violence,27.017649,80.863027,3,3,28
SUNSARI,Sunsari Police Unit,6823/2024,2016,6,Drug Trafficking,29.878891,85.745528,4,1,7
RUPANDEHI,Rupandehi Police Unit,6800/2015,2017,12,Domestic Violence,30.384145,87.562162,3,1,15
DHANUSHA,Dhanusha Police Unit,1605/2023,2018,11,Kidnapping,28.450965,81.298203,1,4,18
MORANG,Morang Police Unit,7408/2024,2017,2,Smuggling,29.962106,84.633381,2,0,12
KASKI,Kaski Police Unit,5871/2017,2019,1,Cyber Crime,29.479041,83.749385,2,1,11
KASKI,Kaski Police Unit,2986/2019,2020,8,Theft,27.29781,82.585859,4,1,20
LALITPUR,Lalitpur Police Unit,1145/2016,2024,11,Cyber Crime,29.161004,85.166585,2,3,6
KATHMANDU,Kathmandu Police Unit,6995/2022,2017,2,Theft,30.146307,80.76191,5,5,11
KATHMANDU,Kathmandu Police Unit,9115/2024,2019,5,Cyber Crime,29.42885,80.154189,4,3,15
SUNSARI,Sunsari Police Unit,3258/2022,2017,7,Assault,27.161877,87.004989,2,1,16
KASKI,Kaski Police Unit,2020/2022,2021,10,Kidnapping,27.608571,82.291848,4,5,4
MORANG,Morang Police Unit,8918/2024,2016,10,Smuggling,30.191413,82.665868,4,1,28
BANKE,Banke Police Unit,1193/2015,2023,11,Kidnapping,26.711492,81.147427,2,0,18
SUNSARI,Sunsari Police Unit,2151/2022,2016,8,Human Trafficking,29.118084,80.849693,1,4,14
BHAKTAPUR,Bhaktapur Police Unit,8642/2015,2015,2,Assault,29.91163,88.072767,3,0,21
DHANUSHA,Dhanusha Police Unit,6289/2024,2021,8,Domestic Violence,27.740661,86.171514,4,1,27
MORANG,Morang Police Unit,5094/2024,2020,7,Fraud,29.805764,80.074491,4,5,8
SUNSARI,Sunsari Police Unit,3528/2021,2015,10,Drug Trafficking,26.464606,85.403869,1,2,10
KASKI,Kaski Police Unit,4140/2022,2016,10,Homicide,28.135109,84.243161,3,4,16
MORANG,Morang Police Unit,8668/2017,2024,7,Fraud,28.269124,80.314772,3,0,22
SUNSARI,Sunsari Police Unit,835/2018,2016,11,Smuggling,28.740837,85.870331,0,2,8
DHANUSHA,Dhanusha Police Unit,8498/2024,2016,12,Fraud,29.513727,84.244321,5,4,8
SUNSARI,Sunsari Police Unit,529/2019,2018,2,Fraud,30.238079,86.939238,1,4,20
KASKI,Kaski Police Unit,334/2024,2021,11,Homicide,29.912449,83.050913,3,1,11
BHAKTAPUR,Bhaktapur Police Unit,5007/2015,2020,2,Smuggling,26.658787,80.563611,4,3,12
BHAKTAPUR,Bhaktapur Police Unit,3585/2017,2016,8,Homicide,28.676334,80.69987,2,3,27
BANKE,Banke Police Unit,2479/2017,2021,11,Homicide,28.691528,81.699792,1,3,12
MORANG,Morang Police Unit,531/2021,2017,2,Theft,27.055378,82.448345,3,4,12
SUNSARI,Sunsari Police Unit,2541/2021,2020,12,Human Trafficking,30.124389,88.031543,3,0,10
SUNSARI,Sunsari Police Unit,2118/2017,2016,1,Domestic Violence,28.200857,82.370745,1,4,13
RUPANDEHI,Rupandehi Police Unit,8911/2021,2015,6,Theft,30.389608,86.594467,5,5,1
BHAKTAPUR,Bhaktapur Police Unit,269/2015,2019,5,Drug Trafficking,27.814483,87.870315,2,3,7
DHANUSHA,Dhanusha Police Unit,5276/2015,2022,5,Fraud,27.433088,83.713511,3,4,17
DHANUSHA,Dhanusha Police Unit,2153/2023,2023,5,Smuggling,29.221266,81.358151,5,5,3
MORANG,Morang Police Unit,4994/2020,2015,5,Theft,30.222572,81.371566,1,1,19
BANKE,Banke Police Unit,485/2024,2024,10,Domestic Violence,30.110133,81.688158,4,3,9
BANKE,Banke Police Unit,8453/2017,2020,1,Kidnapping,28.756465,84.878306,3,3,2
BHAKTAPUR,Bhaktapur Police Unit,1419/2019,2017,2,Theft,27.68678,86.933697,0,0,8
RUPANDEHI,Rupandehi Police Unit,2337/2022,2017,1,Kidnapping,29.099722,87.614177,1,1,4
SUNSARI,Sunsari Police Unit,8659/2016,2022,4,Theft,30.316924,87.961941,3,4,10
KASKI,Kaski Police Unit,3234/2023,2022,8,Homicide,28.329426,86.078914,2,4,18
RUPANDEHI,Rupandehi Police Unit,4490/2016,2022,5,Cyber Crime,28.331281,80.45149,4,2,12
RUPANDEHI,Rupandehi Police Unit,8550/2019,2020,9,Assault,29.132277,81.705476,3,4,2
LALITPUR,Lalitpur Police Unit,7991/2019,2024,2,Fraud,27.950553,81.283773,0,0,7
SUNSARI,Sunsari Police Unit,8229/2020,2023,8,Theft,27.034474,82.849799,1,1,1
KASKI,Kaski Police Unit,6720/2019,2021,8,Human Trafficking,28.373358,85.898699,2,4,4
MORANG,Morang Police Unit,8417/2024,2016,4,Kidnapping,27.98737,83.163392,3,5,12
SUNSARI,Sunsari Police Unit,8455/2017,2016,4,Assault,28.073682,84.219984,5,0,2
BHAKTAPUR,Bhaktapur Police Unit,9817/2022,2023,2,Assault,27.714611,82.133726,2,2,15
SUNSARI,Sunsari Police Unit,3879/2017,2023,6,Smuggling,27.607874,83.981189,2,2,6
KATHMANDU,Kathmandu Police Unit,8265/2019,2016,4,Homicide,29.54673,85.599996,3,1,1
BHAKTAPUR,Bhaktapur Police Unit,4095/2023,2017,7,Drug Trafficking,27.257231,82.019194,5,2,22
CHITWAN,Chitwan Police Unit,4612/2020,2019,7,Assault,26.661108,87.849841,5,3,26
BANKE,Banke Police Unit,5768/2022,2022,7,Fraud,29.449434,84.034619,5,5,2
BANKE,Banke Police Unit,7240/2024,2018,3,Smuggling,27.90158,86.7105,0,1,9
LALITPUR,Lalitpur Police Unit,2605/2016,2019,6,Assault,30.21641,87.333887,5,2,21
BANKE,Banke Police Unit,6845/2015,2024,3,Assault,27.716444,83.098242,4,2,5
KATHMANDU,Kathmandu Police Unit,7566/2019,2023,2,Fraud,26.917035,84.334561,5,1,5
DHANUSHA,Dhanusha Police Unit,1607/2024,2023,2,Theft,30.339673,86.133996,5,4,13
KASKI,Kaski Police Unit,3813/2016,2024,3,Fraud,29.594118,81.447899,4,3,7
BANKE,Banke Police Unit,8052/2020,2017,6,Domestic Violence,27.25866,86.801518,0,5,9
KATHMANDU,Kathmandu Police Unit,1384/2018,2021,11,Drug Trafficking,29.929769,80.836917,4,1,28
LALITPUR,Lalitpur Police Unit,3181/2021,2016,7,Cyber Crime,27.760534,83.121473,3,0,4
DHANUSHA,Dhanusha Police Unit,1401/2022,2020,2,Homicide,27.255721,82.565726,3,2,26
MORANG,Morang Police Unit,159/2022,2016,8,Kidnapping,26.518404,84.789429,5,1,1
RUPANDEHI,Rupandehi Police Unit,2816/2022,2024,7,Domestic Violence,27.690903,81.157197,1,1,5
LALITPUR,Lalitpur Police Unit,2701/2019,2017,11,Homicide,28.682568,81.426053,3,4,1
BANKE,Banke Police Unit,4336/2019,2016,5,Smuggling,27.883736,85.435622,5,3,22
CHITWAN,Chitwan Police Unit,5132/2019,2022,12,Cyber Crime,26.986345,84.1306,2,2,2
BHAKTAPUR,Bhaktapur Police Unit,1882/2015,2018,11,Human Trafficking,28.776265,83.791103,3,0,2
RUPANDEHI,Rupandehi Police Unit,5762/2023,2019,2,Fraud,29.051846,80.547972,1,0,14
LALITPUR,Lalitpur Police Unit,7808/2015,2017,12,Kidnapping,27.959431,83.691917,0,1,2
MORANG,Morang Police Unit,7818/2016,2015,3,Human Trafficking,28.451501,81.738111,2,3,27
MORANG,Morang Police Unit,6533/2018,2015,1,Cyber Crime,26.99535,88.103574,4,3,25
BHAKTAPUR,Bhaktapur Police Unit,6253/2023,2017,10,Drug Trafficking,27.160297,80.84146,0,0,14
MORANG,Morang Police Unit,2809/2022,2021,8,Kidnapping,30.433584,81.272737,3,1,1
DHANUSHA,Dhanusha Police Unit,6285/2022,2021,2,Theft,26.510907,81.131545,0,0,15
DHANUSHA,Dhanusha Police Unit,9420/2020,2015,11,Homicide,27.14813,80.124948,5,4,12
